trip_id,service_id,trip_short_name,stop_name,time,sequence
T11SUN,SUN,T11,Chetpet,07:39:00,5
T11SUN,SUN,T11,Nungambakkam,07:42:00,6
T11SUN,SUN,T11,Kodambakkam,07:44:00,7
T11SUN,SUN,T11,Mambalam,07:46:00,8
T11SUN,SUN,T11,Saidapet,07:49:00,9
T11SUN,SUN,T11,Guindy,07:52:00,10
T11SUN,SUN,T11,St. Thomas Mount,07:55:00,11
T11SUN,SUN,T11,Palavanthangal,07:58:00,12
T11SUN,SUN,T11,Minambakkam,08:01:00,13
T11SUN,SUN,T11,Tirusulam,08:03:00,14
T11SUN,SUN,T11,Pallavaram,08:06:00,15
T11SUN,SUN,T11,Chromepet,08:09:00,16
T11SUN,SUN,T11,Tambaram Sanatorium,08:12:00,17
T11SUN,SUN,T11,Tambaram,08:20:00,18
BC17SUN,SUN,BC17,Chennai Beach,07:35:00,1
BC17SUN,SUN,BC17,Chennai Fort,07:39:00,2
BC17SUN,SUN,BC17,Chennai Park,07:42:00,3
BC17SUN,SUN,BC17,Chennai Egmore,07:45:00,4
BC17SUN,SUN,BC17,Chetpet,07:49:00,5
BC17SUN,SUN,BC17,Nungambakkam,07:52:00,6
BC17SUN,SUN,BC17,Kodambakkam,07:54:00,7
BC17SUN,SUN,BC17,Mambalam,07:56:00,8
BC17SUN,SUN,BC17,Saidapet,07:59:00,9
BC17SUN,SUN,BC17,Guindy,08:02:00,10
BC17SUN,SUN,BC17,St. Thomas Mount,08:05:00,11
BC17SUN,SUN,BC17,Palavanthangal,08:08:00,12
BC17SUN,SUN,BC17,Minambakkam,08:11:00,13
BC17SUN,SUN,BC17,Tirusulam,08:13:00,14
BC17SUN,SUN,BC17,Pallavaram,08:16:00,15
BC17SUN,SUN,BC17,Chromepet,08:19:00,16
BC17SUN,SUN,BC17,Tambaram Sanatorium,08:22:00,17
BC17SUN,SUN,BC17,Tambaram,08:30:00,18
T13SUN,SUN,T13,Chennai Beach,07:45:00,1
T13SUN,SUN,T13,Chennai Fort,07:49:00,2
T13SUN,SUN,T13,Chennai Park,07:52:00,3
T13SUN,SUN,T13,Chennai Egmore,07:55:00,4
T13SUN,SUN,T13,Chetpet,07:59:00,5
T13SUN,SUN,T13,Nungambakkam,08:02:00,6
T13SUN,SUN,T13,Kodambakkam,08:04:00,7
T13SUN,SUN,T13,Mambalam,08:06:00,8
T13SUN,SUN,T13,Saidapet,08:09:00,9
T13SUN,SUN,T13,Guindy,08:12:00,10
T13SUN,SUN,T13,St. Thomas Mount,08:15:00,11
T13SUN,SUN,T13,Palavanthangal,08:18:00,12
T13SUN,SUN,T13,Minambakkam,08:21:00,13
T13SUN,SUN,T13,Tirusulam,08:23:00,14
T13SUN,SUN,T13,Pallavaram,08:26:00,15
T13SUN,SUN,T13,Chromepet,08:29:00,16
T13SUN,SUN,T13,Tambaram Sanatorium,08:32:00,17
T13SUN,SUN,T13,Tambaram,08:40:00,18
T15SUN,SUN,T15,Chennai Beach,08:00:00,1
T15SUN,SUN,T15,Chennai Fort,08:04:00,2
T15SUN,SUN,T15,Chennai Park,08:07:00,3
T15SUN,SUN,T15,Chennai Egmore,08:10:00,4
T15SUN,SUN,T15,Chetpet,08:14:00,5
T15SUN,SUN,T15,Nungambakkam,08:17:00,6
T15SUN,SUN,T15,Kodambakkam,08:19:00,7
T15SUN,SUN,T15,Mambalam,08:21:00,8
T15SUN,SUN,T15,Saidapet,08:24:00,9
T15SUN,SUN,T15,Guindy,08:27:00,10
T15SUN,SUN,T15,St. Thomas Mount,08:30:00,11
T15SUN,SUN,T15,Palavanthangal,08:33:00,12
T15SUN,SUN,T15,Minambakkam,08:36:00,13
T15SUN,SUN,T15,Tirusulam,08:38:00,14
T15SUN,SUN,T15,Pallavaram,08:41:00,15
T15SUN,SUN,T15,Chromepet,08:44:00,16
T15SUN,SUN,T15,Tambaram Sanatorium,08:47:00,17
T15SUN,SUN,T15,Tambaram,08:55:00,18
T17SUN,SUN,T17,Chennai Beach,08:15:00,1
T17SUN,SUN,T17,Chennai Fort,08:19:00,2
T17SUN,SUN,T17,Chennai Park,08:22:00,3
T17SUN,SUN,T17,Chennai Egmore,08:25:00,4
T17SUN,SUN,T17,Chetpet,08:29:00,5
T17SUN,SUN,T17,Nungambakkam,08:32:00,6
T17SUN,SUN,T17,Kodambakkam,08:34:00,7
T17SUN,SUN,T17,Mambalam,08:36:00,8
T17SUN,SUN,T17,Saidapet,08:39:00,9
T17SUN,SUN,T17,Guindy,08:42:00,10
T17SUN,SUN,T17,St. Thomas Mount,08:45:00,11
T17SUN,SUN,T17,Palavanthangal,08:48:00,12
T17SUN,SUN,T17,Minambakkam,08:51:00,13
T17SUN,SUN,T17,Tirusulam,08:53:00,14
T17SUN,SUN,T17,Pallavaram,08:56:00,15
T17SUN,SUN,T17,Chromepet,08:59:00,16
T17SUN,SUN,T17,Tambaram Sanatorium,09:02:00,17
T17SUN,SUN,T17,Tambaram,09:10:00,18
107PSUN,SUN,107P,Chennai Beach,08:30:00,1
107PSUN,SUN,107P,Chennai Fort,08:34:00,2
107PSUN,SUN,107P,Chennai Park,08:37:00,3
107PSUN,SUN,107P,Chennai Egmore,08:40:00,4
107PSUN,SUN,107P,Chetpet,08:44:00,5
107PSUN,SUN,107P,Nungambakkam,08:47:00,6
107PSUN,SUN,107P,Kodambakkam,08:49:00,7
107PSUN,SUN,107P,Mambalam,08:51:00,8
107PSUN,SUN,107P,Saidapet,08:54:00,9
107PSUN,SUN,107P,Guindy,08:57:00,10
107PSUN,SUN,107P,St. Thomas Mount,09:00:00,11
107PSUN,SUN,107P,Palavanthangal,09:03:00,12
107PSUN,SUN,107P,Minambakkam,09:06:00,13
107PSUN,SUN,107P,Tirusulam,09:08:00,14
107PSUN,SUN,107P,Pallavaram,09:08:00,15
107PSUN,SUN,107P,Chromepet,09:11:00,16
107PSUN,SUN,107P,Tambaram Sanatorium,09:14:00,17
107PSUN,SUN,107P,Tambaram,09:25:00,18
T19SUN,SUN,T19,Chennai Beach,08:40:00,1
T19SUN,SUN,T19,Chennai Fort,08:44:00,2
T19SUN,SUN,T19,Chennai Park,08:47:00,3
T19SUN,SUN,T19,Chennai Egmore,08:50:00,4
T19SUN,SUN,T19,Chetpet,08:54:00,5
T19SUN,SUN,T19,Nungambakkam,08:57:00,6
T19SUN,SUN,T19,Kodambakkam,08:59:00,7
T19SUN,SUN,T19,Mambalam,09:01:00,8
T19SUN,SUN,T19,Saidapet,09:04:00,9
T19SUN,SUN,T19,Guindy,09:07:00,10
T19SUN,SUN,T19,St. Thomas Mount,09:10:00,11
T19SUN,SUN,T19,Palavanthangal,09:13:00,12
T19SUN,SUN,T19,Minambakkam,09:16:00,13
T19SUN,SUN,T19,Tirusulam,09:18:00,14
T19SUN,SUN,T19,Pallavaram,09:21:00,15
T19SUN,SUN,T19,Chromepet,09:24:00,16
T19SUN,SUN,T19,Tambaram Sanatorium,09:27:00,17
T19SUN,SUN,T19,Tambaram,09:35:00,18
T21SUN,SUN,T21,Chennai Beach,08:50:00,1
T21SUN,SUN,T21,Chennai Fort,08:54:00,2
T21SUN,SUN,T21,Chennai Park,08:57:00,3
T21SUN,SUN,T21,Chennai Egmore,09:00:00,4
T21SUN,SUN,T21,Chetpet,09:04:00,5
T21SUN,SUN,T21,Nungambakkam,09:07:00,6
T21SUN,SUN,T21,Kodambakkam,09:09:00,7
T21SUN,SUN,T21,Mambalam,09:11:00,8
T21SUN,SUN,T21,Saidapet,09:14:00,9
T21SUN,SUN,T21,Guindy,09:17:00,10
T21SUN,SUN,T21,St. Thomas Mount,09:20:00,11
T21SUN,SUN,T21,Palavanthangal,09:23:00,12
T21SUN,SUN,T21,Minambakkam,09:26:00,13
T21SUN,SUN,T21,Tirusulam,09:28:00,14
T21SUN,SUN,T21,Pallavaram,09:31:00,15
T21SUN,SUN,T21,Chromepet,09:34:00,16
T21SUN,SUN,T21,Tambaram Sanatorium,09:37:00,17
T21SUN,SUN,T21,Tambaram,09:45:00,18
BC19SUN,SUN,BC19,Chennai Beach,09:00:00,1
BC19SUN,SUN,BC19,Chennai Fort,09:04:00,2
BC19SUN,SUN,BC19,Chennai Park,09:07:00,3
BC19SUN,SUN,BC19,Chennai Egmore,09:10:00,4
BC19SUN,SUN,BC19,Chetpet,09:14:00,5
BC19SUN,SUN,BC19,Nungambakkam,09:17:00,6
BC19SUN,SUN,BC19,Kodambakkam,09:19:00,7
BC19SUN,SUN,BC19,Mambalam,09:21:00,8
BC19SUN,SUN,BC19,Saidapet,09:24:00,9
BC19SUN,SUN,BC19,Guindy,09:27:00,10
BC19SUN,SUN,BC19,St. Thomas Mount,09:30:00,11
BC19SUN,SUN,BC19,Palavanthangal,09:33:00,12
BC19SUN,SUN,BC19,Minambakkam,09:36:00,13
BC19SUN,SUN,BC19,Tirusulam,09:38:00,14
BC19SUN,SUN,BC19,Pallavaram,09:41:00,15
BC19SUN,SUN,BC19,Chromepet,09:44:00,16
BC19SUN,SUN,BC19,Tambaram Sanatorium,09:47:00,17
BC19SUN,SUN,BC19,Tambaram,09:55:00,18
T23SUN,SUN,T23,Chennai Beach,09:10:00,1
T23SUN,SUN,T23,Chennai Fort,09:14:00,2
T23SUN,SUN,T23,Chennai Park,09:17:00,3
T23SUN,SUN,T23,Chennai Egmore,09:20:00,4
T23SUN,SUN,T23,Chetpet,09:24:00,5
T23SUN,SUN,T23,Nungambakkam,09:27:00,6
T23SUN,SUN,T23,Kodambakkam,09:29:00,7
T23SUN,SUN,T23,Mambalam,09:31:00,8
T23SUN,SUN,T23,Saidapet,09:34:00,9
T23SUN,SUN,T23,Guindy,09:37:00,10
T23SUN,SUN,T23,St. Thomas Mount,09:40:00,11
T23SUN,SUN,T23,Palavanthangal,09:43:00,12
T23SUN,SUN,T23,Minambakkam,09:46:00,13
T23SUN,SUN,T23,Tirusulam,09:48:00,14
T23SUN,SUN,T23,Pallavaram,09:51:00,15
T23SUN,SUN,T23,Chromepet,09:54:00,16
T23SUN,SUN,T23,Tambaram Sanatorium,09:57:00,17
T23SUN,SUN,T23,Tambaram,10:05:00,18
T25SUN,SUN,T25,Chennai Beach,09:20:00,1
T25SUN,SUN,T25,Chennai Fort,09:24:00,2
T25SUN,SUN,T25,Chennai Park,09:27:00,3
T25SUN,SUN,T25,Chennai Egmore,09:30:00,4
T25SUN,SUN,T25,Chetpet,09:34:00,5
T25SUN,SUN,T25,Nungambakkam,09:37:00,6
T25SUN,SUN,T25,Kodambakkam,09:39:00,7
T25SUN,SUN,T25,Mambalam,09:41:00,8
T25SUN,SUN,T25,Saidapet,09:44:00,9
T25SUN,SUN,T25,Guindy,09:47:00,10
T25SUN,SUN,T25,St. Thomas Mount,09:50:00,11
T25SUN,SUN,T25,Palavanthangal,09:53:00,12
T25SUN,SUN,T25,Minambakkam,09:56:00,13
T25SUN,SUN,T25,Tirusulam,09:58:00,14
T25SUN,SUN,T25,Pallavaram,10:01:00,15
T25SUN,SUN,T25,Chromepet,10:04:00,16
T25SUN,SUN,T25,Tambaram Sanatorium,10:07:00,17
T25SUN,SUN,T25,Tambaram,10:15:00,18
BTL3SUN,SUN,BTL3,Chennai Beach,09:30:00,1
BTL3SUN,SUN,BTL3,Chennai Fort,09:34:00,2
BTL3SUN,SUN,BTL3,Chennai Park,09:37:00,3
BTL3SUN,SUN,BTL3,Chennai Egmore,09:40:00,4
BTL3SUN,SUN,BTL3,Chetpet,09:44:00,5
BTL3SUN,SUN,BTL3,Nungambakkam,09:47:00,6
BTL3SUN,SUN,BTL3,Kodambakkam,09:49:00,7
BTL3SUN,SUN,BTL3,Mambalam,09:51:00,8
BTL3SUN,SUN,BTL3,Saidapet,09:54:00,9
BTL3SUN,SUN,BTL3,Guindy,09:57:00,10
BTL3SUN,SUN,BTL3,St. Thomas Mount,10:00:00,11
BTL3SUN,SUN,BTL3,Palavanthangal,10:03:00,12
BTL3SUN,SUN,BTL3,Minambakkam,10:06:00,13
BTL3SUN,SUN,BTL3,Tirusulam,10:08:00,14
BTL3SUN,SUN,BTL3,Pallavaram,10:11:00,15
BTL3SUN,SUN,BTL3,Chromepet,10:14:00,16
BTL3SUN,SUN,BTL3,Tambaram Sanatorium,10:17:00,17
BTL3SUN,SUN,BTL3,Tambaram,10:25:00,18
BC21SUN,SUN,BC21,Chennai Beach,09:40:00,1
BC21SUN,SUN,BC21,Chennai Fort,09:44:00,2
BC21SUN,SUN,BC21,Chennai Park,09:47:00,3
BC21SUN,SUN,BC21,Chennai Egmore,09:50:00,4
BC21SUN,SUN,BC21,Chetpet,09:54:00,5
BC21SUN,SUN,BC21,Nungambakkam,09:57:00,6
BC21SUN,SUN,BC21,Kodambakkam,09:59:00,7
BC21SUN,SUN,BC21,Mambalam,10:01:00,8
BC21SUN,SUN,BC21,Saidapet,10:04:00,9
BC21SUN,SUN,BC21,Guindy,10:07:00,10
BC21SUN,SUN,BC21,St. Thomas Mount,10:10:00,11
BC21SUN,SUN,BC21,Palavanthangal,10:13:00,12
BC21SUN,SUN,BC21,Minambakkam,10:16:00,13
BC21SUN,SUN,BC21,Tirusulam,10:18:00,14
BC21SUN,SUN,BC21,Pallavaram,10:21:00,15
BC21SUN,SUN,BC21,Chromepet,10:24:00,16
BC21SUN,SUN,BC21,Tambaram Sanatorium,10:27:00,17
BC21SUN,SUN,BC21,Tambaram,10:35:00,18
T27SUN,SUN,T27,Chennai Beach,09:50:00,1
